id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q16836466,Minister responsible for the Federal Economic Development Initiative for Northern Ontario,Q16,Q16,,,1999-08-03,,,,Minister responsible for the Federal Economic Development Initiative for Northern Ontario
Q109509932,Minister responsible for the Federal Economic Development Initiative for Southern Ontario,Q16,Q16,,,,,,,
Q6866462,Minister responsible for the Francophonie,Q16,Q16,,,1983,,,,Minister responsible for La Francophonie (Canada)
Q6866450,Minister responsible for Official Languages,Q16,Q16,,,,,,,Minister responsible for Official Languages (Canada)
Q6866468,"Minister for Women, Gender Equality and Youth",Q16,Q16,,,1971-06-11,,,,Minister for Women and Gender Equality and Youth
Q107712318,Minister without portfolio,Q16,Q16,,,,,,,
Q25525828,Minister of State (Foreign Affairs and Consular),Q16,Q16,,,,,,,
Q86752044,Associate Minister of Finance,Q16,Q16,,,,,,,Associate Minister of Finance
Q16821953,Associate Minister of National Defence,Q16,Q16,,,1940-07-12,,,,Associate Minister of National Defence
Q2505890,Leader of the Government in the House of Commons,Q16,Q16,Q5261040,,1944-10-14,,,,Leader of the Government in the House of Commons (Canada)
Q2506575,Representative of the Government in the Senate,Q16,Q16,,,1867-07-01,,,,Representative of the Government in the Senate
Q2506685,Speaker of the House of Commons,Q16,Q16,,,,,,,Speaker of the House of Commons (Canada)
Q2505705,Speaker of the Senate,Q16,Q16,,,1867-11-05,,,,Speaker of the Senate of Canada
Q2961996,Chief of the Defence Staff,Q16,,,,1964,,,,Chief of the Defence Staff (Canada)
Q6978324,National Security Advisor,Q16,,,,,,,,National Security Advisor (Canada)
Q3564227,Auditor General of Canada,Q16,Q16,,,1878,,,,Auditor General of Canada
Q1339242,Chief Justice of Canada,Q16,Q16,,,1875-09-30,,,,Chief Justice of Canada
Q26186076,Governor of the Bank of Canada,Q16,Q16,,,,,,,Governor of the Bank of Canada
Q3253692,President of the Treasury Board,Q16,Q16,,,1966-10-01,,,,President of the Treasury Board
Q3253693,President of the Queen's Privy Council for Canada,Q16,Q16,,,1867,,,,President of the Queen's Privy Council for Canada
Q3401750,Premier of Alberta,Q16,Q1951,,Q1512347,1905-09-02,,,,Premier of Alberta
Q7240349,Premier of British Columbia,Q16,Q1973,,Q823227,1871-11-13,,,,Premier of British Columbia
Q3401758,Premier of Manitoba,Q16,Q1948,,Q823214,1870-09-16,,,,Premier of Manitoba
Q12270252,Premier of New Brunswick,Q16,Q1965,,Q822642,1867-08-16,,,,Premier of New Brunswick
Q7240356,Premier of Newfoundland and Labrador,Q16,Q2003,,Q771758,1949-04-01,,,,Premier of Newfoundland and Labrador
Q7240368,Premier of the Northwest Territories,Q16,Q2007,,Q903894,1897-10-07,,,,Premier of the Northwest Territories
Q7240360,Premier of Nova Scotia,Q16,Q1952,,Q823189,1867,,,,Premier of Nova Scotia
Q4377222,Premier of Nunavut,Q16,Q2023,,Q822637,1999-04-01,,,,Premier of Nunavut
Q2560704,Premier of Ontario,Q16,Q1904,,Q1850322,1867-07-15,,,,Premier of Ontario
Q7240361,Premier of Prince Edward Island,Q16,Q1978,,Q904333,1873,,,,Premier of Prince Edward Island
Q2911019,Premier of Quebec,Q16,Q176,,Q1850358,1867-07-15,,,,Premier of Quebec
Q6578215,Premier of Saskatchewan,Q16,Q1989,,Q1411213,1905-09-12,,,,Premier of Saskatchewan
Q12270260,Premier of Yukon,Q16,Q2009,,Q783405,1978-11-20,,,,Premier of Yukon
